"P1";"P2";"Vainqueur"
"Clamiral (Hisui)";"Farfurex";"Clamiral (Hisui)"
"Wattapik";"Wimessir (Mâle)";"Wattapik"
"Corvaillus";"Tutétékri";"Corvaillus"
"Fragilady (Hisui)";"Rongrigou";"Fragilady (Hisui)"
"Pyrobut";"Zamazenta (Héros Aguerri)";"Zamazenta (Héros Aguerri)"
"Corayôme";"Galvagon";"Corayôme"
"Regidrago";"Cerbyllin";"Regidrago"
"Archéduc (Hisui)";"Dratatin";"Archéduc (Hisui)"
"Salarsen (Grave)";"Hexadron";"Hexadron"
"Tutétékri";"Sylveroy";"Sylveroy"
"Zoroark (Hisui)";"Dratatin";"Zoroark (Hisui)"
"Fulgudog";"Bekaglaçon (Tête de Gel)";"Fulgudog"
"Dratatin";"Beldeneige";"Beldeneige"
"Galopa (Galar)";"Zamazenta (Héros Aguerri)";"Zamazenta (Héros Aguerri)"
"Darumacho (Galar)";"Tutétékri";"Tutétékri"
"Salarsen (Grave)";"Dolman";"Salarsen (Grave)"
"Artikodin (Galar)";"Zacian (Héros Aguerri)";"Zacian (Héros Aguerri)"
"Gueriaigle (Hisui)";"Archéduc (Hisui)";"Gueriaigle (Hisui)"
"Lézargus";"Charmilly (Lait Salé Baie en Sucre)";"Charmilly (Lait Salé Baie en Sucre)"
"Gorythmic";"Berserkatt";"Gorythmic"
"Beldeneige";"Hydragon";"Beldeneige"
"Ethernatos";"Regidrago";"Regidrago"
"Flagadoss (Galar)";"Pyrobut";"Flagadoss (Galar)"
"Hastacuda";"Tutétékri";"Tutétékri"
"Archéduc (Hisui)";"Wattapik";"Archéduc (Hisui)"
"Pyrobut";"Beldeneige";"Beldeneige"
"Sulfura (Galar)";"Fulgudog";"Sulfura (Galar)"
"Rongrigou";"Regidrago";"Regidrago"
"Fragilady (Hisui)";"Zoroark (Hisui)";"Zoroark (Hisui)"
"Electrode (Hisui)";"Archéduc (Hisui)";"Archéduc (Hisui)"
"Galvagon";"Shifours (Mille Poings)";"Galvagon"
"Polthégeist";"Hachécateur";"Hachécateur"
"Dunaconda";"Sorcilence";"Dunaconda"
"Roigada (Galar)";"Darumacho (Galar)";"Roigada (Galar)"
"Rongrigou";"Bekaglaçon (Tête de Gel)";"Bekaglaçon (Tête de Gel)"
"Fulgudog";"Qwilpik";"Fulgudog"
"Hydragon";"Zamazenta (Héros Aguerri)";"Zamazenta (Héros Aguerri)"
"Zoroark (Hisui)";"Torgamord";"Zoroark (Hisui)"
"Muplodocus (Hisui)";"Hydragon";"Muplodocus (Hisui)"
"Electrode (Hisui)";"Amovénus (Totémique)";"Amovénus (Totémique)"
"Fragilady (Hisui)";"Farfurex";"Farfurex"
"Séracrawl (Hisui)";"Polthégeist";"Séracrawl (Hisui)"
"M. Glaquette";"Sylveroy";"Sylveroy"
"Arcanin (Hisui)";"Fulgudog";"Arcanin (Hisui)"
"Berserkatt";"Hexadron";"Berserkatt"
"Blancoton";"Spectreval";"Spectreval"
"Morpeko";"Duralugon";"Morpeko"
"Galvagla";"Ethernatos";"Galvagla"
"Muplodocus (Hisui)";"Corayôme";"Corayôme"
"Charmilly (Lait Salé Baie en Sucre)";"Hydragon";"Charmilly (Lait Salé Baie en Sucre)"
"Nigosier";"Hastacuda";"Nigosier"
"Typhlosion (Hisui)";"Berserkatt";"Typhlosion (Hisui)"
"Typhlosion (Hisui)";"Bekaglaçon (Tête de Gel)";"Bekaglaçon (Tête de Gel)"
"Flagadoss (Galar)";"Moumouflon";"Moumouflon"
"Pyrobut";"Pachyradjah";"Pachyradjah"
"Dratatin";"Farfurex";"Farfurex"
"Zacian (Héros Aguerri)";"Blizzeval";"Blizzeval"
"Flagadoss (Galar)";"Qwilpik";"Flagadoss (Galar)"
"Dunaconda";"Hexadron";"Dunaconda"
"Dunaconda";"Krakos";"Dunaconda"
"Regidrago";"Blizzeval";"Regidrago"
"Monthracite";"Regidrago";"Regidrago"
"Wimessir (Mâle)";"Pachyradjah";"Pachyradjah"
"Muplodocus (Hisui)";"Monthracite";"Monthracite"
"M. Glaquette";"Hachécateur";"Hachécateur"
"Dunaconda";"Scolocendre";"Dunaconda"
"Flagadoss (Galar)";"Torgamord";"Flagadoss (Galar)"
"Artikodin (Galar)";"Rongrigou";"Artikodin (Galar)"
"Cerbyllin";"Paragruel (Femelle)";"Paragruel (Femelle)"
"Zoroark (Hisui)";"Moumouflon";"Zoroark (Hisui)"
"Berserkatt";"Dolman";"Berserkatt"
"Artikodin (Galar)";"Roigada (Galar)";"Roigada (Galar)"
"Moumouflon";"Polthégeist";"Moumouflon"
"Smogogo (Galar)";"Charmilly (Lait Salé Baie en Sucre)";"Charmilly (Lait Salé Baie en Sucre)"
"Hydragon";"Regieleki";"Regieleki"
"Smogogo (Galar)";"Hachécateur";"Hachécateur"
"Fragilady (Hisui)";"Paragruel (Femelle)";"Paragruel (Femelle)"
"Limonde (Galar)";"Wattapik";"Wattapik"
"Muplodocus (Hisui)";"Nigosier";"Nigosier"
"Wimessir (Mâle)";"Amovénus (Totémique)";"Amovénus (Totémique)"
"Hexadron";"Zarude";"Zarude"
"Electhor (Galar)";"Berserkatt";"Electhor (Galar)"
"Arcanin (Hisui)";"Scolocendre";"Arcanin (Hisui)"
"Gueriaigle (Hisui)";"Lézargus";"Gueriaigle (Hisui)"
"Clamiral (Hisui)";"Qwilpik";"Clamiral (Hisui)"
"Corvaillus";"Amovénus (Totémique)";"Corvaillus"
"Typhlosion (Hisui)";"Regidrago";"Regidrago"
"Galopa (Galar)";"Cerbyllin";"Galopa (Galar)"
"Archéduc (Hisui)";"Zarude";"Zarude"
"Astronelle";"Nigosier";"Nigosier"
"Lézargus";"Cerbyllin";"Lézargus"
"Fragilady (Hisui)";"Blizzeval";"Blizzeval"
"Roublenard";"Wattapik";"Roublenard"
"Pyrobut";"Regieleki";"Regieleki"
"Roigada (Galar)";"Hexadron";"Hexadron"
"Séracrawl (Hisui)";"Zamazenta (Héros Aguerri)";"Zamazenta (Héros Aguerri)"
"Hydragon";"Lanssorien";"Lanssorien"
"Clamiral (Hisui)";"Rongrigou";"Clamiral (Hisui)"
"Angoliath";"Hachécateur";"Hachécateur"
"Electhor (Galar)";"Angoliath";"Electhor (Galar)"
"Zoroark (Hisui)";"Palarticho";"Zoroark (Hisui)"
"Smogogo (Galar)";"Lanssorien";"Lanssorien"
"Darumacho (Galar)";"Zacian (Héros Aguerri)";"Zacian (Héros Aguerri)"
"Krakos";"Sylveroy";"Sylveroy"
"Monthracite";"Sorcilence";"Monthracite"
"Roigada (Galar)";"Monthracite";"Monthracite"
"Fulgudog";"Wimessir (Mâle)";"Fulgudog"
"Typhlosion (Hisui)";"Paragruel (Femelle)";"Paragruel (Femelle)"
"Corvaillus";"Bekaglaçon (Tête de Gel)";"Corvaillus"
"Zoroark (Hisui)";"Pomdrapi";"Zoroark (Hisui)"
"Astronelle";"Torgamord";"Astronelle"
"Smogogo (Galar)";"Bekaglaçon (Tête de Gel)";"Bekaglaçon (Tête de Gel)"
"Zoroark (Hisui)";"Muplodocus (Hisui)";"Zoroark (Hisui)"
"Arcanin (Hisui)";"Lanssorien";"Arcanin (Hisui)"
"Hydragla";"Ethernatos";"Ethernatos"
"Zoroark (Hisui)";"Hexadron";"Zoroark (Hisui)"
"Wattapik";"Ursaking";"Ursaking"
"Krakos";"Paragruel (Femelle)";"Paragruel (Femelle)"
"Wattapik";"Hachécateur";"Hachécateur"
"Zoroark (Hisui)";"Regidrago";"Zoroark (Hisui)"
"Ethernatos";"Hachécateur";"Ethernatos"
"Sulfura (Galar)";"Bekaglaçon (Tête de Gel)";"Sulfura (Galar)"
"Artikodin (Galar)";"Beldeneige";"Beldeneige"
"Polthégeist";"M. Glaquette";"Polthégeist"
"Hexadron";"Regieleki";"Regieleki"
"Electhor (Galar)";"Shifours (Mille Poings)";"Electhor (Galar)"
"Smogogo (Galar)";"Moumouflon";"Moumouflon"
"Dunaconda";"Angoliath";"Dunaconda"
"Wattapik";"Ethernatos";"Ethernatos"
"Regieleki";"Cerbyllin";"Regieleki"
"Hastacuda";"Galvagla";"Galvagla"
"Flagadoss (Galar)";"Dolman";"Flagadoss (Galar)"
"Pyrobut";"Zacian (Héros Aguerri)";"Zacian (Héros Aguerri)"
"Sorcilence";"Berserkatt";"Berserkatt"
"Ixon";"Lanssorien";"Ixon"
"Angoliath";"Palarticho";"Palarticho"
"Electrode (Hisui)";"Wimessir (Mâle)";"Electrode (Hisui)"
"Dratatin";"Dunaconda";"Dunaconda"
"Shifours (Mille Poings)";"Blizzeval";"Blizzeval"
"Séracrawl (Hisui)";"Roublenard";"Séracrawl (Hisui)"
"Arcanin (Hisui)";"Gueriaigle (Hisui)";"Arcanin (Hisui)"
"Sorcilence";"Hexadron";"Hexadron"
"Sulfura (Galar)";"M. Glaquette";"Sulfura (Galar)"
"Roublenard";"Regieleki";"Regieleki"
"Electhor (Galar)";"Dunaconda";"Dunaconda"
"Beldeneige";"Shifours (Mille Poings)";"Beldeneige"
"Torgamord";"Regieleki";"Regieleki"
"Electrode (Hisui)";"Duralugon";"Electrode (Hisui)"
"Electhor (Galar)";"Bekaglaçon (Tête de Gel)";"Electhor (Galar)"
"Sylveroy";"Cerbyllin";"Sylveroy"
"Gorythmic";"Sylveroy";"Sylveroy"
"Lézargus";"Shifours (Mille Poings)";"Lézargus"
"Krakos";"Bekaglaçon (Tête de Gel)";"Bekaglaçon (Tête de Gel)"
"Séracrawl (Hisui)";"Galvagon";"Séracrawl (Hisui)"
"Sorcilence";"Zamazenta (Héros Aguerri)";"Zamazenta (Héros Aguerri)"
"Astronelle";"Dolman";"Astronelle"
"Darumacho (Galar)";"Krakos";"Krakos"
"Zacian (Héros Aguerri)";"Sylveroy";"Zacian (Héros Aguerri)"
"Dratatin";"Hydragon";"Dratatin"
"Fulgudog";"Galvagon";"Fulgudog"
"Smogogo (Galar)";"Nigosier";"Nigosier"
"M. Glaquette";"Zamazenta (Héros Aguerri)";"Zamazenta (Héros Aguerri)"
"Corayôme";"Galvagla";"Galvagla"
"Séracrawl (Hisui)";"Wattapik";"Séracrawl (Hisui)"
"Pomdrapi";"Hexadron";"Hexadron"
"Monthracite";"Polthégeist";"Monthracite"
"Artikodin (Galar)";"Dratatin";"Artikodin (Galar)"
"Sulfura (Galar)";"Sylveroy";"Sulfura (Galar)"
"Pachyradjah";"Hydragon";"Pachyradjah"
"Electhor (Galar)";"Paragruel (Femelle)";"Paragruel (Femelle)"
"Pyrobut";"Polthégeist";"Pyrobut"
"Salarsen (Grave)";"Regieleki";"Regieleki"
"Galopa (Galar)";"Wimessir (Mâle)";"Galopa (Galar)"
"Fragilady (Hisui)";"Blancoton";"Blancoton"
"Pomdrapi";"Regidrago";"Regidrago"
"Archéduc (Hisui)";"Palarticho";"Archéduc (Hisui)"
"Gueriaigle (Hisui)";"Zarude";"Gueriaigle (Hisui)"
"Moumouflon";"Zacian (Héros Aguerri)";"Zacian (Héros Aguerri)"
"Ixon";"Spectreval";"Spectreval"
"Limonde (Galar)";"Scolocendre";"Scolocendre"
"Salarsen (Grave)";"Tutétékri";"Tutétékri"
"Darumacho (Galar)";"Galvagla";"Galvagla"
"Limonde (Galar)";"Ixon";"Ixon"
"Arcanin (Hisui)";"Paragruel (Femelle)";"Arcanin (Hisui)"
"Morpeko";"Qwilpik";"Morpeko"
"Hastacuda";"Amovénus (Totémique)";"Amovénus (Totémique)"
"Typhlosion (Hisui)";"Hexadron";"Hexadron"
"Bekaglaçon (Tête de Gel)";"Regidrago";"Regidrago"
"Fulgudog";"Farfurex";"Farfurex"
"Smogogo (Galar)";"Rongrigou";"Smogogo (Galar)"
"Wattapik";"Paragruel (Femelle)";"Paragruel (Femelle)"
"M. Glaquette";"Spectreval";"Spectreval"
"Zamazenta (Héros Aguerri)";"Shifours (Mille Poings)";"Zamazenta (Héros Aguerri)"
"Lanssorien";"Ursaking";"Ursaking"
"Gueriaigle (Hisui)";"Galvagon";"Gueriaigle (Hisui)"
"Sorcilence";"Hydragla";"Sorcilence"
"Clamiral (Hisui)";"Hydragla";"Clamiral (Hisui)"
"Flagadoss (Galar)";"Polthégeist";"Flagadoss (Galar)"
"Krakos";"Beldeneige";"Beldeneige"
"Nigosier";"Zacian (Héros Aguerri)";"Nigosier"
"Artikodin (Galar)";"Corvaillus";"Corvaillus"
"Zoroark (Hisui)";"Amovénus (Totémique)";"Zoroark (Hisui)"
"Arcanin (Hisui)";"Sulfura (Galar)";"Sulfura (Galar)"
"Galopa (Galar)";"Clamiral (Hisui)";"Clamiral (Hisui)"
"Galopa (Galar)";"Electhor (Galar)";"Electhor (Galar)"
"Fragilady (Hisui)";"Archéduc (Hisui)";"Archéduc (Hisui)"
"Torgamord";"Paragruel (Femelle)";"Paragruel (Femelle)"
"Dunaconda";"Amovénus (Totémique)";"Amovénus (Totémique)"
"Arcanin (Hisui)";"Nigosier";"Arcanin (Hisui)"
"Séracrawl (Hisui)";"Sorcilence";"Séracrawl (Hisui)"
"Typhlosion (Hisui)";"Corvaillus";"Corvaillus"
"Rongrigou";"Roublenard";"Roublenard"
"Roublenard";"Hexadron";"Hexadron"
"Corvaillus";"Wattapik";"Corvaillus"
"Blancoton";"Dolman";"Blancoton"
"Muplodocus (Hisui)";"Dunaconda";"Dunaconda"
"Pyrobut";"Galvagon";"Pyrobut"
"M. Glaquette";"Wattapik";"Wattapik"
"Corayôme";"Palarticho";"Corayôme"
"Duralugon";"Shifours (Mille Poings)";"Duralugon"
"Corvaillus";"Dratatin";"Corvaillus"
"Ursaking";"Paragruel (Femelle)";"Paragruel (Femelle)"
"Limonde (Galar)";"Ethernatos";"Ethernatos"
"Lézargus";"Hastacuda";"Lézargus"
"Salarsen (Grave)";"Angoliath";"Salarsen (Grave)"
"Salarsen (Grave)";"Spectreval";"Spectreval"
"Galopa (Galar)";"Hachécateur";"Hachécateur"
"Séracrawl (Hisui)";"Farfurex";"Séracrawl (Hisui)"
"Hexadron";"Blizzeval";"Blizzeval"
"Typhlosion (Hisui)";"Regieleki";"Regieleki"
"Polthégeist";"Farfurex";"Farfurex"
"Lézargus";"Sorcilence";"Lézargus"
"Sulfura (Galar)";"Morpeko";"Sulfura (Galar)"
"Electhor (Galar)";"Hexadron";"Hexadron"
"Krakos";"Wimessir (Mâle)";"Krakos"
"Wattapik";"Regidrago";"Regidrago"
"Smogogo (Galar)";"Fulgudog";"Fulgudog"
"Roublenard";"Shifours (Mille Poings)";"Roublenard"
"Polthégeist";"Amovénus (Totémique)";"Amovénus (Totémique)"
"Galopa (Galar)";"Sulfura (Galar)";"Sulfura (Galar)"
"Torgamord";"Tutétékri";"Tutétékri"
"Séracrawl (Hisui)";"Hastacuda";"Séracrawl (Hisui)"
"Dratatin";"Dolman";"Dolman"
"Hexadron";"Sylveroy";"Hexadron"
"Artikodin (Galar)";"Darumacho (Galar)";"Artikodin (Galar)"
"Roigada (Galar)";"Gorythmic";"Roigada (Galar)"
"Astronelle";"Dratatin";"Astronelle"
"Muplodocus (Hisui)";"Beldeneige";"Beldeneige"
"Gorythmic";"Ethernatos";"Ethernatos"
"M. Glaquette";"Bekaglaçon (Tête de Gel)";"Bekaglaçon (Tête de Gel)"
"Hydragla";"Hachécateur";"Hachécateur"
"Arcanin (Hisui)";"Sorcilence";"Arcanin (Hisui)"
"Corayôme";"Beldeneige";"Corayôme"
"Rongrigou";"Hydragon";"Hydragon"
"Smogogo (Galar)";"Berserkatt";"Berserkatt"
"Séracrawl (Hisui)";"Ixon";"Séracrawl (Hisui)"
"Fulgudog";"Zacian (Héros Aguerri)";"Fulgudog"
"Pyrobut";"Galvagla";"Galvagla"
"Scolocendre";"Duralugon";"Scolocendre"
"Flagadoss (Galar)";"Sulfura (Galar)";"Sulfura (Galar)"
"Moumouflon";"Blizzeval";"Moumouflon"
"Duralugon";"Regidrago";"Regidrago"
"Lézargus";"Berserkatt";"Lézargus"
"Palarticho";"Regidrago";"Regidrago"
"Muplodocus (Hisui)";"Hexadron";"Hexadron"
"Limonde (Galar)";"Blizzeval";"Blizzeval"
"Electhor (Galar)";"Wimessir (Mâle)";"Electhor (Galar)"
"Krakos";"Sorcilence";"Krakos"
"Hastacuda";"Dolman";"Hastacuda"
"Flagadoss (Galar)";"Darumacho (Galar)";"Flagadoss (Galar)"
"Gorythmic";"Wimessir (Mâle)";"Gorythmic"
"Hastacuda";"Hydragon";"Hastacuda"
"Corvaillus";"Regidrago";"Corvaillus"
"Sorcilence";"Wimessir (Mâle)";"Sorcilence"
"Palarticho";"Tutétékri";"Tutétékri"
"Moumouflon";"Cerbyllin";"Moumouflon"
"Fragilady (Hisui)";"M. Glaquette";"Fragilady (Hisui)"
"Roublenard";"Pachyradjah";"Roublenard"
"Séracrawl (Hisui)";"Pyrobut";"Séracrawl (Hisui)"
"Roublenard";"Polthégeist";"Polthégeist"
"Sulfura (Galar)";"Blizzeval";"Sulfura (Galar)"
"Rongrigou";"Galvagon";"Galvagon"
"Blancoton";"Dunaconda";"Dunaconda"
"Artikodin (Galar)";"Dolman";"Artikodin (Galar)"
"Galopa (Galar)";"Flagadoss (Galar)";"Flagadoss (Galar)"
"Séracrawl (Hisui)";"Dratatin";"Séracrawl (Hisui)"
"Scolocendre";"Hydragon";"Scolocendre"
"Wimessir (Mâle)";"Sylveroy";"Sylveroy"
"Scolocendre";"Ethernatos";"Scolocendre"
"Smogogo (Galar)";"Wattapik";"Wattapik"
"Dratatin";"Morpeko";"Dratatin"
"Smogogo (Galar)";"Shifours (Mille Poings)";"Smogogo (Galar)"
"Zarude";"Ursaking";"Ursaking"
"Krakos";"Pachyradjah";"Pachyradjah"
"Dunaconda";"Corayôme";"Dunaconda"
"Hastacuda";"Shifours (Mille Poings)";"Hastacuda"
"Limonde (Galar)";"Krakos";"Krakos"
"Polthégeist";"Lanssorien";"Polthégeist"
"Lézargus";"Zarude";"Zarude"
"Blancoton";"Galvagon";"Blancoton"
"Gueriaigle (Hisui)";"Galvagla";"Gueriaigle (Hisui)"
"Hexadron";"Hydragla";"Hexadron"
"Palarticho";"Galvagla";"Galvagla"
"Fragilady (Hisui)";"Hydragla";"Hydragla"
"Blancoton";"Hexadron";"Hexadron"
"Electrode (Hisui)";"Zoroark (Hisui)";"Zoroark (Hisui)"
"Dolman";"Morpeko";"Dolman"
"Electrode (Hisui)";"Hydragla";"Electrode (Hisui)"
"Hastacuda";"Farfurex";"Farfurex"
"Zoroark (Hisui)";"Charmilly (Lait Salé Baie en Sucre)";"Zoroark (Hisui)"
"Scolocendre";"Berserkatt";"Scolocendre"
"Roublenard";"Dolman";"Roublenard"
"Artikodin (Galar)";"Blancoton";"Blancoton"
"Cerbyllin";"Ursaking";"Ursaking"
"Typhlosion (Hisui)";"Morpeko";"Typhlosion (Hisui)"
"Tutétékri";"Pachyradjah";"Pachyradjah"
"Polthégeist";"Berserkatt";"Berserkatt"
"Darumacho (Galar)";"Spectreval";"Spectreval"
"Gueriaigle (Hisui)";"Berserkatt";"Gueriaigle (Hisui)"
"Regidrago";"Ursaking";"Regidrago"
"Duralugon";"Paragruel (Femelle)";"Paragruel (Femelle)"
"Gueriaigle (Hisui)";"Hydragla";"Gueriaigle (Hisui)"
"Corvaillus";"Salarsen (Grave)";"Corvaillus"
"Flagadoss (Galar)";"Scolocendre";"Scolocendre"
"Tutétékri";"Qwilpik";"Tutétékri"
"Corvaillus";"Beldeneige";"Corvaillus"
"Polthégeist";"Shifours (Mille Poings)";"Polthégeist"
"Clamiral (Hisui)";"Hexadron";"Clamiral (Hisui)"
"Charmilly (Lait Salé Baie en Sucre)";"Zamazenta (Héros Aguerri)";"Zamazenta (Héros Aguerri)"
"Astronelle";"Ixon";"Ixon"
"Dolman";"Duralugon";"Duralugon"
"Torgamord";"Spectreval";"Spectreval"
"Fragilady (Hisui)";"Morpeko";"Morpeko"
"Archéduc (Hisui)";"Lézargus";"Lézargus"
"Séracrawl (Hisui)";"Corayôme";"Séracrawl (Hisui)"
"Dunaconda";"Bekaglaçon (Tête de Gel)";"Dunaconda"
"Rongrigou";"M. Glaquette";"M. Glaquette"
"Galopa (Galar)";"Charmilly (Lait Salé Baie en Sucre)";"Charmilly (Lait Salé Baie en Sucre)"
"Sulfura (Galar)";"Muplodocus (Hisui)";"Sulfura (Galar)"
"Morpeko";"Farfurex";"Farfurex"
"Regieleki";"Qwilpik";"Regieleki"
"Dratatin";"Spectreval";"Spectreval"
"Wimessir (Mâle)";"Spectreval";"Spectreval"
"Clamiral (Hisui)";"Galvagon";"Clamiral (Hisui)"
"Flagadoss (Galar)";"Duralugon";"Flagadoss (Galar)"
"Wimessir (Mâle)";"Ursaking";"Ursaking"
"Smogogo (Galar)";"Sorcilence";"Sorcilence"
"Lanssorien";"Zacian (Héros Aguerri)";"Zacian (Héros Aguerri)"
"Sorcilence";"Zacian (Héros Aguerri)";"Zacian (Héros Aguerri)"
"Galopa (Galar)";"Dratatin";"Galopa (Galar)"
"Limonde (Galar)";"Sylveroy";"Sylveroy"
"Zacian (Héros Aguerri)";"Zamazenta (Héros Aguerri)";"Zamazenta (Héros Aguerri)"
"Electrode (Hisui)";"Blizzeval";"Blizzeval"
"Polthégeist";"Hydragla";"Polthégeist"
"Galvagon";"Hydragon";"Galvagon"
"Séracrawl (Hisui)";"Monthracite";"Monthracite"
"Clamiral (Hisui)";"Monthracite";"Clamiral (Hisui)"
"Pyrobut";"Spectreval";"Spectreval"
"Arcanin (Hisui)";"Séracrawl (Hisui)";"Séracrawl (Hisui)"
"Dratatin";"Shifours (Mille Poings)";"Dratatin"
"Pyrobut";"M. Glaquette";"Pyrobut"
"Beldeneige";"Hachécateur";"Beldeneige"
"Tutétékri";"Lanssorien";"Tutétékri"
"Arcanin (Hisui)";"Monthracite";"Arcanin (Hisui)"
"Hastacuda";"Regieleki";"Regieleki"
"Angoliath";"Regieleki";"Regieleki"
"Séracrawl (Hisui)";"Paragruel (Femelle)";"Séracrawl (Hisui)"
"Salarsen (Grave)";"Farfurex";"Farfurex"
"Darumacho (Galar)";"Zarude";"Zarude"
"Corayôme";"Hachécateur";"Corayôme"
"Fulgudog";"Angoliath";"Fulgudog"
"Ethernatos";"Ursaking";"Ethernatos"
"Darumacho (Galar)";"Gueriaigle (Hisui)";"Gueriaigle (Hisui)"
"Hydragon";"Farfurex";"Farfurex"
"Polthégeist";"Wattapik";"Wattapik"
"Blancoton";"Galvagla";"Galvagla"
"Archéduc (Hisui)";"Charmilly (Lait Salé Baie en Sucre)";"Charmilly (Lait Salé Baie en Sucre)"
"Polthégeist";"Galvagon";"Galvagon"
"Roublenard";"Ethernatos";"Ethernatos"
"Dunaconda";"Zarude";"Dunaconda"
"Electhor (Galar)";"Moumouflon";"Moumouflon"
"Galvagon";"Hydragla";"Hydragla"
