"P1";"P2";"Vainqueur"
"Crocorible";"Scalproie";"Scalproie"
"Bétochef";"Gaulet";"Bétochef"
"Crapustule";"Cliticlic";"Cliticlic"
"Polagriffe";"Gueriaigle";"Gueriaigle"
"Bétochef";"Emolga";"Emolga"
"Noacier";"Scalproie";"Noacier"
"Cliticlic";"Viridium";"Cliticlic"
"Viridium";"Reshiram";"Reshiram"
"Karaclée";"Kyurem";"Kyurem"
"Flamoutan";"Limonde";"Limonde"
"Baggaïd";"Gaulet";"Baggaïd"
"Karaclée";"Zekrom";"Zekrom"
"Crapustule";"Pashmilla";"Pashmilla"
"Limonde";"Frison";"Frison"
"Minotaupe";"Aflamanoir";"Minotaupe"
"Tranchodon";"Polagriffe";"Tranchodon"
"Karaclée";"Baggaïd";"Baggaïd"
"Flamoutan";"Bétochef";"Flamoutan"
"Majaspic";"Noacier";"Majaspic"
"Limonde";"Démétéros (Totémique)";"Démétéros (Totémique)"
"Emolga";"Aflamanoir";"Emolga"
"Miradar";"Brutapode";"Brutapode"
"Mégapagos";"Lugulabre";"Mégapagos"
"Miradar";"Rhinolove";"Rhinolove"
"Clamiral";"Cliticlic";"Clamiral"
"Brutapode";"Meloetta (Chant)";"Brutapode"
