Numéro;Nom;Forme;Principale;Génération;Evolue;Sprite;Type.1;Type.2;PV;ATT;DEF;SATT;SDEF;VIT;Talent.1;Talent.2;Talent.3;Talent.caché;Talent.caché.2;Name;Poids;Taille;Taux.de.capture;Reproduction.1;Reproduction.2;Eclosion;Taux.mâles;Gain.exp;Espèce;EV;Sous.évolution;Violet;Team;Interdit;Pokemon
598;Noacier;;1;5;FALSE;https://img.pokemondb.net/sprites/home/normal/ferrothorn.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Noacier
599;Tic;;1;5;TRUE;https://img.pokemondb.net/sprites/home/normal/klink.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Tic
600;Clic;;1;5;TRUE;https://img.pokemondb.net/sprites/home/normal/klang.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Clic
601;Cliticlic;;1;5;FALSE;https://img.pokemondb.net/sprites/home/normal/klinklang.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Cliticlic
602;Anchwatt;;1;5;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/602.png;Electrik;;35;55;40;45;40;60;Lévitation;;;;;Tynamo;0.3;0.2;190;Amorphe;;20;50;Lent;Electrophore;VIT +1;;TRUE;FALSE;NA;Anchwatt
603;Lampéroie;;1;5;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/603.png;Electrik;;65;85;70;75;70;40;Lévitation;;;;;Eelektrik;22;1.2;60;Amorphe;;20;50;Lent;Electrophore;ATT +2;Anchwatt (Niveau 39);TRUE;FALSE;NA;Lampéroie
604;Ohmassacre;;1;5;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/604.png;Electrik;;85;115;80;105;80;50;Lévitation;;;;;Eelektross;80.5;2.1;30;Amorphe;;20;50;Lent;Electrophore;ATT +3;Lampéroie (Pierre Foudre);TRUE;FALSE;NA;Ohmassacre
605;Lewsor;;1;5;TRUE;https://img.pokemondb.net/sprites/home/normal/elgyem.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Lewsor
606;Neitram;;1;5;FALSE;https://img.pokemondb.net/sprites/home/normal/beheeyem.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Neitram
607;Funécire;;1;5;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/607.png;Spectre;Feu;50;30;55;65;55;20;Corps Ardent;Torche;;Infiltration;;Litwick;3.1;0.3;190;Amorphe;;20;50;Moyennement lent;Chandelle;SATT +1;;TRUE;FALSE;NA;Funécire
608;Mélancolux;;1;5;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/608.png;Spectre;Feu;60;40;60;95;60;55;Corps Ardent;Torche;;Infiltration;;Lampent;13;0.6;190;Amorphe;;20;50;Moyennement lent;Lampe;SATT +2;Funécire (Niveau 41);TRUE;FALSE;NA;Mélancolux
609;Lugulabre;;1;5;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/609.png;Spectre;Feu;60;55;90;145;90;80;Corps Ardent;Torche;;Infiltration;;Chandelure;34.4;1;45;Amorphe;;20;50;Moyennement lent;Invitation;SATT +3;Mélancolux (Pierre Nuit);TRUE;FALSE;NA;Lugulabre
610;Coupenotte;;1;5;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/610.png;Dragon;;46;87;60;30;40;57;Brise Moule;Rivalité;;Tension;;Axew;18;0.6;75;Monstrueux;Draconique;40;50;Lent;Crocs;ATT +1;;TRUE;FALSE;NA;Coupenotte
611;Incisache;;1;5;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/611.png;Dragon;;66;117;70;40;50;67;Brise Moule;Rivalité;;Tension;;Fraxure;36;1;60;Monstrueux;Draconique;40;50;Lent;Hachomenton;ATT +2;Coupenotte (Niveau 38);TRUE;FALSE;NA;Incisache
612;Tranchodon;;1;5;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/612.png;Dragon;;76;147;90;60;70;97;Brise Moule;Rivalité;;Tension;;Haxorus;105.5;1.8;45;Monstrueux;Draconique;40;50;Lent;Hachomenton;ATT +3;Incisache (Niveau 48);TRUE;TRUE;NA;Tranchodon
613;Polarhume;;1;5;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/613.png;Glace;;55;70;40;60;40;40;Chasse-Neige;Rideau Neige;;Phobique;;Cubchoo;8.5;0.5;120;Terrestre;;20;50;Moyennement rapide;Gelé;ATT +1;;TRUE;FALSE;NA;Polarhume
614;Polagriffe;;1;5;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/614.png;Glace;;95;130;80;70;80;50;Chasse-Neige;Rideau Neige;;Glissade;;Beartic;260;2.6;60;Terrestre;;20;50;Moyennement rapide;Congelé;ATT +2;Polarhume (Niveau 37);TRUE;FALSE;NA;Polagriffe
615;Hexagel;;1;5;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/615.png;Glace;;80;50;50;95;135;105;Lévitation;;;Lévitation;;Cryogonal;148;1.1;25;Minéral;;25;NA;Moyennement rapide;Cristal;SDEF +2;;TRUE;FALSE;NA;Hexagel
616;Escargaume;;1;5;TRUE;https://img.pokemondb.net/sprites/home/normal/shelmet.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Escargaume
617;Limaspeed;;1;5;FALSE;https://img.pokemondb.net/sprites/home/normal/accelgor.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Limaspeed
618;Limonde;;1;5;FALSE;https://img.pokemondb.net/sprites/home/normal/stunfisk.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Limonde
618;Limonde;Galar;1;8;FALSE;https://img.pokemondb.net/sprites/home/normal/stunfisk-galarian.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Limonde (Galar)
619;Kungfouine;;1;5;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/619.png;Combat;;45;85;50;55;50;65;Attention;Régé-Force;;Téméraire;;Mienfoo;20;0.9;180;Terrestre;Humanoïde;25;50;Moyennement lent;Art Martial;ATT +1;;TRUE;FALSE;NA;Kungfouine
620;Shaofouine;;1;5;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/620.png;Combat;;65;125;60;95;60;105;Attention;Régé-Force;;Téméraire;;Mienshao;35.5;1.4;45;Terrestre;Humanoïde;25;50;Moyennement lent;Art Martial;ATT +2;Kungfouine (Niveau 50);TRUE;FALSE;NA;Shaofouine
621;Drakkarmin;;1;5;FALSE;https://img.pokemondb.net/sprites/home/normal/druddigon.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Drakkarmin
622;Gringolem;;1;5;TRUE;https://img.pokemondb.net/sprites/home/normal/golett.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Gringolem
623;Golemastoc;;1;5;FALSE;https://img.pokemondb.net/sprites/home/normal/golurk.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Golemastoc
624;Scalpion;;1;5;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/624.png;Ténèbres;Acier;45;85;70;40;40;60;Acharné;Attention;;Pression;;Pawniard;10.2;0.5;120;Humanoïde;;20;50;Moyennement rapide;Coupant;ATT +1;;TRUE;FALSE;NA;Scalpion
625;Scalproie;;1;5;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/625.png;Ténèbres;Acier;65;125;100;60;70;70;Acharné;Attention;;Pression;;Bisharp;70;1.6;45;Humanoïde;;20;50;Moyennement rapide;Tranchant;ATT +2;Scalpion (Niveau 52);TRUE;FALSE;NA;Scalproie
626;Frison;;1;5;FALSE;https://img.pokemondb.net/sprites/home/normal/bouffalant.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Frison
627;Furaiglon;;1;5;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/627.png;Normal;Vol;70;83;50;37;50;60;Regard Vif;Sans Limite;;Agitation;;Rufflet;10.5;0.5;190;Aérien;;20;100;Lent;Aiglon;ATT +1;;TRUE;FALSE;NA;Furaiglon
628;Gueriaigle;;1;5;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/628.png;Normal;Vol;100;123;75;57;75;80;Regard Vif;Sans Limite;;Acharné;;Braviary;41;1.5;60;Aérien;;20;100;Lent;Vaillant;ATT +2;Furaiglon (Niveau 54);TRUE;TRUE;NA;Gueriaigle
628;Gueriaigle;Hisui;1;8;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/628-h.png;Psy;Vol;110;83;70;112;70;65;Regard Vif;Sans Limite;;Lentiteintée;;Hisuian Braviary;43.4;1.7;60;;;NA;100;Lent;Cri Guerrier;NA;Furaiglon (Niveau 54);TRUE;FALSE;NA;Gueriaigle (Hisui)
629;Vostourno;;1;5;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/629.png;Ténèbres;Vol;70;55;75;45;65;60;Coeur de Coq;Envelopcape;;Armurouillée;;Vullaby;9;0.5;190;Aérien;;20;0;Lent;Couche;DEF +1;;TRUE;FALSE;NA;Vostourno
630;Vaututrice;;1;5;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/630.png;Ténèbres;Vol;110;65;105;55;95;80;Coeur de Coq;Envelopcape;;Armurouillée;;Mandibuzz;39.5;1.2;60;Aérien;;20;0;Lent;Vostour;SATT +2;Vostourno (Niveau 54);TRUE;FALSE;NA;Vaututrice
631;Aflamanoir;;1;5;FALSE;https://img.pokemondb.net/sprites/home/normal/heatmor.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Aflamanoir
632;Fermite;;1;5;FALSE;https://img.pokemondb.net/sprites/home/normal/durant.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Fermite
633;Solochi;;1;5;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/633.png;Ténèbres;Dragon;52;65;50;45;50;38;Agitation;;;;;Deino;17.3;0.8;45;Draconique;;40;50;Lent;Rude;ATT +1;;TRUE;FALSE;NA;Solochi
634;Diamat;;1;5;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/634.png;Ténèbres;Dragon;72;85;70;65;70;58;Agitation;;;;;Zweilous;50;1.4;45;Draconique;;40;50;Lent;Violent;ATT +2;Solochi (Niveau 50);TRUE;FALSE;NA;Diamat
635;Trioxhydre;;1;5;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/635.png;Ténèbres;Dragon;92;105;90;125;90;98;Lévitation;;;;;Hydreigon;160;1.8;45;Draconique;;40;50;Lent;Brutal;SATT +3;Diamat (Niveau 64);TRUE;FALSE;NA;Trioxhydre
636;Pyronille;;1;5;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/636.png;Insecte;Feu;55;85;55;50;55;60;Corps Ardent;;;Essaim;;Larvesta;28.8;1.1;45;Insectoïde;;40;50;Lent;Torche;ATT +1;;TRUE;FALSE;NA;Pyronille
637;Pyrax;;1;5;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/637.png;Insecte;Feu;85;60;65;135;105;100;Corps Ardent;;;Essaim;;Volcarona;46;1.6;15;Insectoïde;;40;50;Lent;Soleil;SATT +3;Pyronille (Niveau 59);TRUE;FALSE;NA;Pyrax
638;Cobaltium;;1;5;FALSE;https://img.pokemondb.net/sprites/home/normal/cobalion.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Cobaltium
639;Terrakium;;1;5;FALSE;https://img.pokemondb.net/sprites/home/normal/terrakion.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Terrakium
640;Viridium;;1;5;FALSE;https://img.pokemondb.net/sprites/home/normal/virizion.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Viridium
641;Boréas;Avatar;0;5;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/641.png;Vol;;79;115;70;125;80;111;Farceur;;;Acharné;;Tornadus;63;1.5;3;Inconnu;;120;100;Lent;Tornade;ATT +3;;TRUE;FALSE;NA;Boréas (Avatar)
641;Boréas;Totémique;1;5;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/641-t.png;Vol;;79;100;80;110;90;121;Régé-Force;;;;;Tornadus;63;1.4;3;Inconnu;;120;100;Lent;Tornade;VIT +3;Boréas Avatar (Miroir Sacré);TRUE;FALSE;NA;Boréas (Totémique)
642;Fulguris;Avatar;0;5;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/642.png;Electrik;Vol;79;115;70;125;80;111;Farceur;;;Acharné;;Thundurus;61.5;1.5;3;Inconnu;;120;100;Lent;Foudroyeur;ATT +3;;TRUE;FALSE;NA;Fulguris (Avatar)
642;Fulguris;Totémique;1;5;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/642-t.png;Electrik;Vol;79;105;70;145;80;101;Absorb Volt;;;;;Thundurus;61;3;3;Inconnu;;120;100;Lent;Foudroyeur;SATT +3;Fulguris Avatar (Miroir Sacré);TRUE;FALSE;NA;Fulguris (Totémique)
643;Reshiram;;1;5;FALSE;https://img.pokemondb.net/sprites/home/normal/reshiram.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Reshiram
644;Zekrom;;1;5;FALSE;https://img.pokemondb.net/sprites/home/normal/zekrom.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Zekrom
645;Démétéros;Avatar;0;5;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/645.png;Sol;Vol;89;125;90;115;80;101;Force Sable;;;Sans Limite;;Landorus;68;1.5;3;Inconnu;;120;100;Lent;Fertilisé;SATT +3;;TRUE;FALSE;NA;Démétéros (Avatar)
645;Démétéros;Totémique;1;5;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/645-t.png;Sol;Vol;89;145;90;105;80;91;Intimidation;;;;;Landorus;68;1.3;3;Inconnu;;120;100;Lent;Fertilisé;ATT +3;;TRUE;FALSE;NA;Démétéros (Totémique)
646;Kyurem;;1;5;FALSE;https://img.pokemondb.net/sprites/home/normal/kyurem.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Kyurem
646;Kyurem;Blanc;0;5;FALSE;https://img.pokemondb.net/sprites/home/normal/kyurem-white.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Kyurem (Blanc)
646;Kyurem;Noir;0;5;FALSE;https://img.pokemondb.net/sprites/home/normal/kyurem-black.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Kyurem (Noir)
647;Keldeo;Normal;0;5;FALSE;https://img.pokemondb.net/sprites/home/normal/keldeo-ordinary.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Keldeo (Normal)
647;Keldeo;Décidé;1;5;FALSE;https://img.pokemondb.net/sprites/home/normal/keldeo-resolute.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Keldeo (Décidé)
648;Meloetta;Chant;1;5;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/648.png;Normal;Psy;100;77;77;128;128;90;Sérénité;;;;;Meloetta;6.5;0.6;5;Inconnu;;120;NA;Lent;Mélodie;SATT +1 / VIT +1 / SDEF +1;;TRUE;FALSE;NA;Meloetta (Chant)
648;Meloetta;Danse;0;5;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/648-p.png;Normal;Combat;100;128;90;77;77;128;Sérénité;;;;;Meloetta;6.5;0.6;5;Inconnu;;120;NA;Lent;Mélodie;ATT +1 / VIT +1 / DEF +1;;TRUE;FALSE;NA;Meloetta (Danse)
649;Genesect;Normal;1;5;FALSE;https://img.pokemondb.net/sprites/home/normal/genesect.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Genesect (Normal)
649;Genesect;Aqua;0;5;FALSE;https://img.pokemondb.net/sprites/home/normal/genesect-douse.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Genesect (Aqua)
649;Genesect;Choc;0;5;FALSE;https://img.pokemondb.net/sprites/home/normal/genesect-shock.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Genesect (Choc)
649;Genesect;Pyro;0;5;FALSE;https://img.pokemondb.net/sprites/home/normal/genesect-burn.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Genesect (Pyro)
649;Genesect;Cryo;0;5;FALSE;https://img.pokemondb.net/sprites/home/normal/genesect-chill.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Genesect (Cryo)
650;Marisson;;1;6;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/650.png;Plante;;56;61;65;48;45;38;Engrais;;;Pare-Balles;;Chespin;9;0.4;45;Terrestre;;20;87.5;Moyennement lent;Bogue;DEF +1;;TRUE;FALSE;NA;Marisson
651;Boguérisse;;1;6;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/651.png;Plante;;61;78;95;56;58;57;Engrais;;;Pare-Balles;;Quilladin;29;0.7;45;Terrestre;;20;87.5;Moyennement lent;Epinarmure;DEF +2;Marisson (Niveau 16);TRUE;FALSE;NA;Boguérisse
652;Blindépique;;1;6;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/652.png;Plante;Combat;88;107;122;74;75;64;Engrais;;;Pare-Balles;;Chesnaught;90.5;1.6;45;Terrestre;;20;87.5;Moyennement lent;Epinarmure;DEF +3;Boguérisse (Niveau 36);TRUE;FALSE;NA;Blindépique
653;Feunnec;;1;6;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/653.png;Feu;;40;45;40;62;60;60;Brasier;;;Magicien;;Fennekin;9.4;0.4;45;Terrestre;;20;87.5;Moyennement lent;Renard;SATT +1;;TRUE;FALSE;NA;Feunnec
654;Roussil;;1;6;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/654.png;Feu;;59;59;58;90;70;73;Brasier;;;Magicien;;Braixen;14.5;1;45;Terrestre;;20;87.5;Moyennement lent;Renard;SATT +2;Feunnec (Niveau 16);TRUE;FALSE;NA;Roussil
655;Goupelin;;1;6;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/655.png;Feu;Psy;75;69;72;114;100;104;Brasier;;;Magicien;;Delphox;39;1.5;45;Terrestre;;20;87.5;Moyennement lent;Renard;SATT +3;Roussil (Niveau 36);TRUE;FALSE;NA;Goupelin
656;Grenousse;;1;6;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/656.png;Eau;;41;56;40;62;44;71;Torrent;;;Protéen;;Froakie;7;0.3;45;Aquatique 1;;20;87.5;Moyennement lent;Crapobulle;VIT +1;;TRUE;FALSE;NA;Grenousse
657;Croâporal;;1;6;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/657.png;Eau;;54;63;52;83;56;97;Torrent;;;Protéen;;Frogadier;10.9;0.6;45;Aquatique 1;;20;87.5;Moyennement lent;Crapobulle;VIT +2;Grenousse (Niveau 16);TRUE;FALSE;NA;Croâporal
658;Amphinobi;;1;6;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/658.png;Eau;Ténèbres;72;95;67;103;71;122;Torrent;;;Protéen;;Greninja;40;1.5;45;Aquatique 1;;20;87.5;Moyennement lent;Ninja;VIT +3;Croâporal (Niveau 36);TRUE;FALSE;NA;Amphinobi
658;Amphinobi;Sacha;0;6;FALSE;https://img.pokemondb.net/sprites/home/normal/greninja-ash.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Amphinobi (Sacha)
659;Sapereau;;1;6;TRUE;https://img.pokemondb.net/sprites/home/normal/bunnelby.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Sapereau
660;Excavarenne;;1;6;FALSE;https://img.pokemondb.net/sprites/home/normal/diggersby.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Excavarenne
661;Passerouge;;1;6;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/661.png;Normal;Vol;45;50;43;40;38;62;Coeur de Coq;;;Ailes Bourrasque;;Fletchling;1.7;0.3;255;Aérien;;15;50;Moyennement lent;Rougegorge;VIT +1;;TRUE;FALSE;NA;Passerouge
662;Braisillon;;1;6;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/662.png;Feu;Vol;62;73;55;56;52;84;Corps Ardent;;;Ailes Bourrasque;;Fletchinder;16;0.7;120;Aérien;;15;50;Moyennement lent;Braise;VIT +2;Passerouge (Niveau 17);TRUE;FALSE;NA;Braisillon
663;Flambusard;;1;6;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/663.png;Feu;Vol;78;81;71;74;69;126;Corps Ardent;;;Ailes Bourrasque;;Talonflame;24.5;1.2;45;Aérien;;15;50;Moyennement lent;Fournaise;VIT +3;Braisillon (Niveau 35);TRUE;FALSE;NA;Flambusard
664;Lépidonille;;1;6;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/664.png;Insecte;;38;35;40;27;25;35;Ecran Poudre;Oeil Composé;;Garde Amie;;Scatterbug;2.5;0.3;255;Insectoïde;;15;50;Moyennement rapide;Exhalécaille;DEF +1;;TRUE;FALSE;NA;Lépidonille
665;Pérégrain;;1;6;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/665.png;Insecte;;45;22;60;27;30;29;Mue;;;Garde Amie;;Spewpa;8.4;0.3;255;Insectoïde;;15;50;Moyennement rapide;Exhalécaille;DEF +2;Lépidonille (Niveau 9);TRUE;FALSE;NA;Pérégrain
666;Prismillon;Archipel;0;6;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/666-a.png;Insecte;Vol;80;52;50;90;50;89;Ecran Poudre;Oeil Composé;;Garde Amie;;Vivillon;17;1.2;255;Insectoïde;;15;50;Moyennement rapide;Lépidécaille;PV +1 / VIT +1 / SATT +1;Pérégrain (Niveau 12);TRUE;FALSE;NA;Prismillon (Archipel)
666;Prismillon;Banquise;0;6;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/666-p.png;Insecte;Vol;80;52;50;90;50;89;Ecran Poudre;Oeil Composé;;Garde Amie;;Vivillon;17;1.2;255;Insectoïde;;15;50;Moyennement rapide;Lépidécaille;PV +1 / VIT +1 / SATT +1;Pérégrain (Niveau 12);TRUE;FALSE;NA;Prismillon (Banquise)
666;Prismillon;Blizzard;0;6;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/666-i.png;Insecte;Vol;80;52;50;90;50;89;Ecran Poudre;Oeil Composé;;Garde Amie;;Vivillon;17;1.2;255;Insectoïde;;15;50;Moyennement rapide;Lépidécaille;PV +1 / VIT +1 / SATT +1;Pérégrain (Niveau 12);TRUE;FALSE;NA;Prismillon (Blizzard)
666;Prismillon;Continent;0;6;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/666-c.png;Insecte;Vol;80;52;50;90;50;89;Ecran Poudre;Oeil Composé;;Garde Amie;;Vivillon;17;1.2;255;Insectoïde;;15;50;Moyennement rapide;Lépidécaille;PV +1 / VIT +1 / SATT +1;Pérégrain (Niveau 12);TRUE;FALSE;NA;Prismillon (Continent)
666;Prismillon;Cyclone;1;6;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/666-mon.png;Insecte;Vol;80;52;50;90;50;89;Ecran Poudre;Oeil Composé;;Garde Amie;;Vivillon;17;1.2;255;Insectoïde;;15;50;Moyennement rapide;Lépidécaille;PV +1 / VIT +1 / SATT +1;Pérégrain (Niveau 12);TRUE;TRUE;NA;Prismillon (Cyclone)
666;Prismillon;Delta;0;6;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/666-r.png;Insecte;Vol;80;52;50;90;50;89;Ecran Poudre;Oeil Composé;;Garde Amie;;Vivillon;17;1.2;255;Insectoïde;;15;50;Moyennement rapide;Lépidécaille;PV +1 / VIT +1 / SATT +1;Pérégrain (Niveau 12);TRUE;FALSE;NA;Prismillon (Delta)
666;Prismillon;Fantaisie;0;6;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/666-f.png;Insecte;Vol;80;52;50;90;50;89;Ecran Poudre;Oeil Composé;;Garde Amie;;Vivillon;17;1.2;255;Insectoïde;;15;50;Moyennement rapide;Lépidécaille;PV +1 / VIT +1 / SATT +1;Pérégrain (Niveau 12);TRUE;FALSE;NA;Prismillon (Fantaisie)
666;Prismillon;Floraison;0;6;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/666.png;Insecte;Vol;80;52;50;90;50;89;Ecran Poudre;Oeil Composé;;Garde Amie;;Vivillon;17;1.2;255;Insectoïde;;15;50;Moyennement rapide;Lépidécaille;PV +1 / VIT +1 / SATT +1;Pérégrain (Niveau 12);TRUE;FALSE;NA;Prismillon (Floraison)
666;Prismillon;Glace;0;6;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/666-t.png;Insecte;Vol;80;52;50;90;50;89;Ecran Poudre;Oeil Composé;;Garde Amie;;Vivillon;17;1.2;255;Insectoïde;;15;50;Moyennement rapide;Lépidécaille;PV +1 / VIT +1 / SATT +1;Pérégrain (Niveau 12);TRUE;FALSE;NA;Prismillon (Glace)
666;Prismillon;Jungle;0;6;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/666-j.png;Insecte;Vol;80;52;50;90;50;89;Ecran Poudre;Oeil Composé;;Garde Amie;;Vivillon;17;1.2;255;Insectoïde;;15;50;Moyennement rapide;Lépidécaille;PV +1 / VIT +1 / SATT +1;Pérégrain (Niveau 12);TRUE;FALSE;NA;Prismillon (Jungle)
666;Prismillon;Mangrove;0;6;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/666-sa.png;Insecte;Vol;80;52;50;90;50;89;Ecran Poudre;Oeil Composé;;Garde Amie;;Vivillon;17;1.2;255;Insectoïde;;15;50;Moyennement rapide;Lépidécaille;PV +1 / VIT +1 / SATT +1;Pérégrain (Niveau 12);TRUE;FALSE;NA;Prismillon (Mangrove)
